AFR,CLT1,FuelPres,MAP,MAT,OilPres,OilTemp,RPM,VSS
0.0,88.5,0.0,0.0,0.0,37.0,0.0,4701.0,34.0
0.0,88.5,0.0,0.0,0.0,37.0,0.0,4702.0,34.0
0.0,88.5,0.0,0.0,0.0,37.099998474121094,0.0,4714.0,34.20000076293945
0.0,88.5,0.0,0.0,0.0,37.099998474121094,0.0,4715.0,34.29999923706055
0.0,88.5,0.0,0.0,0.0,37.099998474121094,0.0,4716.0,34.29999923706055
0.0,88.5,0.0,0.0,0.0,37.099998474121094,0.0,4717.0,34.29999923706055
0.0,88.5,0.0,0.0,0.0,37.099998474121094,0.0,4718.0,34.29999923706055
0.0,88.5,0.0,0.0,0.0,37.099998474121094,0.0,4719.0,34.29999923706055
0.0,88.5999984741211,0.0,0.0,0.0,37.20000076293945,0.0,4720.0,34.400001525878906
0.0,88.5999984741211,0.0,0.0,0.0,37.20000076293945,0.0,4721.0,34.400001525878906
0.0,88.5999984741211,0.0,0.0,0.0,37.29999923706055,0.0,4734.0,34.599998474121094
0.0,88.5999984741211,0.0,0.0,0.0,37.29999923706055,0.0,4735.0,34.70000076293945
0.0,88.5999984741211,0.0,0.0,0.0,37.29999923706055,0.0,4736.0,34.70000076293945
0.0,88.5999984741211,0.0,0.0,0.0,37.29999923706055,0.0,4737.0,34.70000076293945
0.0,88.5999984741211,0.0,0.0,0.0,37.29999923706055,0.0,4738.0,34.70000076293945
0.0,88.5999984741211,0.0,0.0,0.0,37.29999923706055,0.0,4739.0,34.70000076293945
0.0,88.69999694824219,0.0,0.0,0.0,37.400001525878906,0.0,4740.0,34.79999923706055
0.0,88.69999694824219,0.0,0.0,0.0,37.400001525878906,0.0,4741.0,34.79999923706055
0.0,88.69999694824219,0.0,0.0,0.0,37.5,0.0,4753.0,35.0
0.0,88.69999694824219,0.0,0.0,0.0,37.5,0.0,4754.0,35.0
0.0,88.69999694824219,0.0,0.0,0.0,37.5,0.0,4755.0,35.099998474121094
0.0,88.69999694824219,0.0,0.0,0.0,37.5,0.0,4756.0,35.099998474121094
0.0,88.69999694824219,0.0,0.0,0.0,37.5,0.0,4757.0,35.099998474121094
0.0,88.69999694824219,0.0,0.0,0.0,37.5,0.0,4758.0,35.099998474121094
0.0,88.69999694824219,0.0,0.0,0.0,37.5,0.0,4759.0,35.099998474121094
0.0,88.80000305175781,0.0,0.0,0.0,37.599998474121094,0.0,4760.0,35.20000076293945
0.0,88.80000305175781,0.0,0.0,0.0,37.599998474121094,0.0,4761.0,35.20000076293945
0.0,88.80000305175781,0.0,0.0,0.0,37.599998474121094,0.0,4762.0,35.20000076293945
0.0,88.80000305175781,0.0,0.0,0.0,37.70000076293945,0.0,4775.0,35.5
0.0,88.80000305175781,0.0,0.0,0.0,37.70000076293945,0.0,4776.0,35.5
0.0,88.80000305175781,0.0,0.0,0.0,37.70000076293945,0.0,4777.0,35.5
0.0,88.80000305175781,0.0,0.0,0.0,37.70000076293945,0.0,4778.0,35.5
0.0,88.80000305175781,0.0,0.0,0.0,37.70000076293945,0.0,4779.0,35.5
0.0,88.9000015258789,0.0,0.0,0.0,37.79999923706055,0.0,4780.0,35.599998474121094
0.0,88.9000015258789,0.0,0.0,0.0,37.79999923706055,0.0,4781.0,35.599998474121094
0.0,88.9000015258789,0.0,0.0,0.0,37.79999923706055,0.0,4782.0,35.599998474121094
0.0,88.9000015258789,0.0,0.0,0.0,37.900001525878906,0.0,4794.0,35.79999923706055
0.0,88.9000015258789,0.0,0.0,0.0,37.900001525878906,0.0,4795.0,35.900001525878906
0.0,88.9000015258789,0.0,0.0,0.0,37.900001525878906,0.0,4796.0,35.900001525878906
0.0,88.9000015258789,0.0,0.0,0.0,37.900001525878906,0.0,4797.0,35.900001525878906
0.0,88.9000015258789,0.0,0.0,0.0,37.900001525878906,0.0,4798.0,35.900001525878906
0.0,88.9000015258789,0.0,0.0,0.0,37.900001525878906,0.0,4799.0,35.900001525878906
0.0,89.0,0.0,0.0,0.0,38.0,0.0,4800.0,36.0
0.0,89.0,0.0,0.0,0.0,38.0,0.0,4801.0,36.0
0.0,89.0,0.0,0.0,0.0,38.099998474121094,0.0,4814.0,36.20000076293945
0.0,89.0,0.0,0.0,0.0,38.099998474121094,0.0,4815.0,36.29999923706055
0.0,89.0,0.0,0.0,0.0,38.099998474121094,0.0,4816.0,36.29999923706055
0.0,89.0,0.0,0.0,0.0,38.099998474121094,0.0,4817.0,36.29999923706055
0.0,89.0,0.0,0.0,0.0,38.099998474121094,0.0,4818.0,36.29999923706055
0.0,89.0,0.0,0.0,0.0,38.099998474121094,0.0,4819.0,36.29999923706055
0.0,89.0999984741211,0.0,0.0,0.0,38.20000076293945,0.0,4820.0,36.400001525878906
0.0,89.0999984741211,0.0,0.0,0.0,38.20000076293945,0.0,4821.0,36.400001525878906
0.0,89.0999984741211,0.0,0.0,0.0,38.20000076293945,0.0,4822.0,36.400001525878906
0.0,89.0999984741211,0.0,0.0,0.0,38.20000076293945,0.0,4823.0,36.400001525878906
0.0,89.0999984741211,0.0,0.0,0.0,38.29999923706055,0.0,4835.0,36.70000076293945
0.0,89.0999984741211,0.0,0.0,0.0,38.29999923706055,0.0,4836.0,36.70000076293945
0.0,89.0999984741211,0.0,0.0,0.0,38.29999923706055,0.0,4837.0,36.70000076293945
0.0,89.0999984741211,0.0,0.0,0.0,38.29999923706055,0.0,4838.0,36.70000076293945
0.0,89.0999984741211,0.0,0.0,0.0,38.29999923706055,0.0,4839.0,36.70000076293945
0.0,89.19999694824219,0.0,0.0,0.0,38.400001525878906,0.0,4840.0,36.79999923706055
0.0,89.19999694824219,0.0,0.0,0.0,38.400001525878906,0.0,4841.0,36.79999923706055
0.0,89.19999694824219,0.0,0.0,0.0,38.400001525878906,0.0,4842.0,36.79999923706055
0.0,89.19999694824219,0.0,0.0,0.0,38.5,0.0,4854.0,37.0
0.0,89.19999694824219,0.0,0.0,0.0,38.5,0.0,4855.0,37.099998474121094
0.0,89.19999694824219,0.0,0.0,0.0,38.5,0.0,4856.0,37.099998474121094
0.0,89.19999694824219,0.0,0.0,0.0,38.5,0.0,4857.0,37.099998474121094
0.0,89.19999694824219,0.0,0.0,0.0,38.5,0.0,4858.0,37.099998474121094
0.0,89.19999694824219,0.0,0.0,0.0,38.5,0.0,4859.0,37.099998474121094
0.0,89.30000305175781,0.0,0.0,0.0,38.599998474121094,0.0,4860.0,37.20000076293945
0.0,89.30000305175781,0.0,0.0,0.0,38.599998474121094,0.0,4861.0,37.20000076293945
0.0,89.30000305175781,0.0,0.0,0.0,38.70000076293945,0.0,4874.0,37.400001525878906
0.0,89.30000305175781,0.0,0.0,0.0,38.70000076293945,0.0,4875.0,37.5
0.0,89.30000305175781,0.0,0.0,0.0,38.70000076293945,0.0,4876.0,37.5
0.0,89.30000305175781,0.0,0.0,0.0,38.70000076293945,0.0,4877.0,37.5
0.0,89.30000305175781,0.0,0.0,0.0,38.70000076293945,0.0,4878.0,37.5
0.0,89.30000305175781,0.0,0.0,0.0,38.70000076293945,0.0,4879.0,37.5
0.0,89.4000015258789,0.0,0.0,0.0,38.79999923706055,0.0,4880.0,37.599998474121094
0.0,89.4000015258789,0.0,0.0,0.0,38.79999923706055,0.0,4881.0,37.599998474121094
0.0,89.4000015258789,0.0,0.0,0.0,38.79999923706055,0.0,4882.0,37.599998474121094
0.0,89.4000015258789,0.0,0.0,0.0,38.79999923706055,0.0,4883.0,37.599998474121094
0.0,89.4000015258789,0.0,0.0,0.0,38.900001525878906,0.0,4895.0,37.900001525878906
0.0,89.4000015258789,0.0,0.0,0.0,38.900001525878906,0.0,4896.0,37.900001525878906
0.0,89.4000015258789,0.0,0.0,0.0,38.900001525878906,0.0,4897.0,37.900001525878906
0.0,89.4000015258789,0.0,0.0,0.0,38.900001525878906,0.0,4898.0,37.900001525878906
0.0,89.4000015258789,0.0,0.0,0.0,38.900001525878906,0.0,4899.0,37.900001525878906
0.0,89.5,0.0,0.0,0.0,39.0,0.0,4900.0,38.0
0.0,89.5,0.0,0.0,0.0,39.0,0.0,4901.0,38.0
0.0,89.5,0.0,0.0,0.0,39.0,0.0,4902.0,38.0
0.0,89.5,0.0,0.0,0.0,39.099998474121094,0.0,4915.0,38.29999923706055
0.0,89.5,0.0,0.0,0.0,39.099998474121094,0.0,4916.0,38.29999923706055
0.0,89.5,0.0,0.0,0.0,39.099998474121094,0.0,4917.0,38.29999923706055
0.0,89.5,0.0,0.0,0.0,39.099998474121094,0.0,4918.0,38.29999923706055
0.0,89.5,0.0,0.0,0.0,39.099998474121094,0.0,4919.0,38.29999923706055
0.0,89.5999984741211,0.0,0.0,0.0,39.20000076293945,0.0,4920.0,38.400001525878906
0.0,89.5999984741211,0.0,0.0,0.0,39.20000076293945,0.0,4921.0,38.400001525878906
0.0,89.5999984741211,0.0,0.0,0.0,39.20000076293945,0.0,4922.0,38.400001525878906
0.0,89.5999984741211,0.0,0.0,0.0,39.29999923706055,0.0,4934.0,38.599998474121094
0.0,89.5999984741211,0.0,0.0,0.0,39.29999923706055,0.0,4935.0,38.70000076293945
0.0,89.5999984741211,0.0,0.0,0.0,39.29999923706055,0.0,4936.0,38.70000076293945
0.0,89.5999984741211,0.0,0.0,0.0,39.29999923706055,0.0,4937.0,38.70000076293945
0.0,89.5999984741211,0.0,0.0,0.0,39.29999923706055,0.0,4938.0,38.70000076293945
0.0,89.5999984741211,0.0,0.0,0.0,39.29999923706055,0.0,4939.0,38.70000076293945
0.0,89.69999694824219,0.0,0.0,0.0,39.400001525878906,0.0,4940.0,38.79999923706055
0.0,89.69999694824219,0.0,0.0,0.0,39.400001525878906,0.0,4941.0,38.79999923706055
0.0,89.69999694824219,0.0,0.0,0.0,39.400001525878906,0.0,4942.0,38.79999923706055
0.0,89.69999694824219,0.0,0.0,0.0,39.400001525878906,0.0,4943.0,38.79999923706055
0.0,89.69999694824219,0.0,0.0,0.0,39.5,0.0,4955.0,39.099998474121094
0.0,89.69999694824219,0.0,0.0,0.0,39.5,0.0,4956.0,39.099998474121094
0.0,89.69999694824219,0.0,0.0,0.0,39.5,0.0,4957.0,39.099998474121094
0.0,89.69999694824219,0.0,0.0,0.0,39.5,0.0,4958.0,39.099998474121094
0.0,89.69999694824219,0.0,0.0,0.0,39.5,0.0,4959.0,39.099998474121094
0.0,89.80000305175781,0.0,0.0,0.0,39.599998474121094,0.0,4960.0,39.20000076293945
0.0,89.80000305175781,0.0,0.0,0.0,39.599998474121094,0.0,4961.0,39.20000076293945
0.0,89.80000305175781,0.0,0.0,0.0,39.599998474121094,0.0,4962.0,39.20000076293945
0.0,89.80000305175781,0.0,0.0,0.0,39.70000076293945,0.0,4975.0,39.5
0.0,89.80000305175781,0.0,0.0,0.0,39.70000076293945,0.0,4976.0,39.5
0.0,89.80000305175781,0.0,0.0,0.0,39.70000076293945,0.0,4977.0,39.5
0.0,89.80000305175781,0.0,0.0,0.0,39.70000076293945,0.0,4978.0,39.5
0.0,89.80000305175781,0.0,0.0,0.0,39.70000076293945,0.0,4979.0,39.5
0.0,89.9000015258789,0.0,0.0,0.0,39.79999923706055,0.0,4980.0,39.599998474121094
0.0,89.9000015258789,0.0,0.0,0.0,39.79999923706055,0.0,4981.0,39.599998474121094
0.0,89.9000015258789,0.0,0.0,0.0,39.79999923706055,0.0,4982.0,39.599998474121094
0.0,89.9000015258789,0.0,0.0,0.0,39.900001525878906,0.0,4994.0,39.79999923706055
0.0,89.9000015258789,0.0,0.0,0.0,39.900001525878906,0.0,4995.0,39.900001525878906
0.0,89.9000015258789,0.0,0.0,0.0,39.900001525878906,0.0,4996.0,39.900001525878906
0.0,89.9000015258789,0.0,0.0,0.0,39.900001525878906,0.0,4997.0,39.900001525878906
0.0,89.9000015258789,0.0,0.0,0.0,39.900001525878906,0.0,4998.0,39.900001525878906
0.0,89.9000015258789,0.0,0.0,0.0,39.900001525878906,0.0,4999.0,39.900001525878906
0.0,85.0,0.0,0.0,0.0,35.0,0.0,5000.0,40.0
0.0,85.0,0.0,0.0,0.0,35.0,0.0,5001.0,40.0
0.0,85.0,0.0,0.0,0.0,35.0,0.0,5002.0,40.0
0.0,85.0,0.0,0.0,0.0,35.0,0.0,5003.0,40.0
0.0,85.0,0.0,0.0,0.0,35.099998474121094,0.0,5016.0,40.29999923706055
0.0,85.0,0.0,0.0,0.0,35.099998474121094,0.0,5017.0,40.29999923706055
0.0,85.0,0.0,0.0,0.0,35.099998474121094,0.0,5018.0,40.29999923706055
0.0,85.0,0.0,0.0,0.0,35.099998474121094,0.0,5019.0,40.29999923706055
0.0,85.0999984741211,0.0,0.0,0.0,35.20000076293945,0.0,5020.0,40.400001525878906
0.0,85.0999984741211,0.0,0.0,0.0,35.20000076293945,0.0,5021.0,40.400001525878906
0.0,85.0999984741211,0.0,0.0,0.0,35.20000076293945,0.0,5022.0,40.400001525878906
0.0,85.0999984741211,0.0,0.0,0.0,35.20000076293945,0.0,5023.0,40.400001525878906
0.0,85.0999984741211,0.0,0.0,0.0,35.29999923706055,0.0,5035.0,40.70000076293945
0.0,85.0999984741211,0.0,0.0,0.0,35.29999923706055,0.0,5036.0,40.70000076293945
0.0,85.0999984741211,0.0,0.0,0.0,35.29999923706055,0.0,5037.0,40.70000076293945
0.0,85.0999984741211,0.0,0.0,0.0,35.29999923706055,0.0,5038.0,40.70000076293945
0.0,85.0999984741211,0.0,0.0,0.0,35.29999923706055,0.0,5039.0,40.70000076293945
0.0,85.19999694824219,0.0,0.0,0.0,35.400001525878906,0.0,5040.0,40.79999923706055
0.0,85.19999694824219,0.0,0.0,0.0,35.400001525878906,0.0,5041.0,40.79999923706055
0.0,85.19999694824219,0.0,0.0,0.0,35.400001525878906,0.0,5042.0,40.79999923706055
0.0,85.19999694824219,0.0,0.0,0.0,35.5,0.0,5054.0,41.0
0.0,85.19999694824219,0.0,0.0,0.0,35.5,0.0,5055.0,41.099998474121094
0.0,85.19999694824219,0.0,0.0,0.0,35.5,0.0,5056.0,41.099998474121094
0.0,85.19999694824219,0.0,0.0,0.0,35.5,0.0,5057.0,41.099998474121094
0.0,85.19999694824219,0.0,0.0,0.0,35.5,0.0,5058.0,41.099998474121094
0.0,85.19999694824219,0.0,0.0,0.0,35.5,0.0,5059.0,41.099998474121094
0.0,85.30000305175781,0.0,0.0,0.0,35.599998474121094,0.0,5060.0,41.20000076293945
0.0,85.30000305175781,0.0,0.0,0.0,35.599998474121094,0.0,5061.0,41.20000076293945
0.0,85.30000305175781,0.0,0.0,0.0,35.70000076293945,0.0,5074.0,41.400001525878906
0.0,85.30000305175781,0.0,0.0,0.0,35.70000076293945,0.0,5075.0,41.5
0.0,85.30000305175781,0.0,0.0,0.0,35.70000076293945,0.0,5076.0,41.5
0.0,85.30000305175781,0.0,0.0,0.0,35.70000076293945,0.0,5077.0,41.5
0.0,85.30000305175781,0.0,0.0,0.0,35.70000076293945,0.0,5078.0,41.5
0.0,85.30000305175781,0.0,0.0,0.0,35.70000076293945,0.0,5079.0,41.5
0.0,85.4000015258789,0.0,0.0,0.0,35.79999923706055,0.0,5080.0,41.599998474121094
0.0,85.4000015258789,0.0,0.0,0.0,35.79999923706055,0.0,5081.0,41.599998474121094
0.0,85.4000015258789,0.0,0.0,0.0,35.79999923706055,0.0,5082.0,41.599998474121094
0.0,85.4000015258789,0.0,0.0,0.0,35.79999923706055,0.0,5083.0,41.599998474121094
0.0,85.4000015258789,0.0,0.0,0.0,35.900001525878906,0.0,5095.0,41.900001525878906
0.0,85.4000015258789,0.0,0.0,0.0,35.900001525878906,0.0,5096.0,41.900001525878906
0.0,85.4000015258789,0.0,0.0,0.0,35.900001525878906,0.0,5097.0,41.900001525878906
0.0,85.4000015258789,0.0,0.0,0.0,35.900001525878906,0.0,5098.0,41.900001525878906
0.0,85.4000015258789,0.0,0.0,0.0,35.900001525878906,0.0,5099.0,41.900001525878906
0.0,85.5,0.0,0.0,0.0,36.0,0.0,5100.0,42.0
0.0,85.5,0.0,0.0,0.0,36.0,0.0,5101.0,42.0
0.0,85.5,0.0,0.0,0.0,36.0,0.0,5102.0,42.0
0.0,85.5,0.0,0.0,0.0,36.099998474121094,0.0,5115.0,42.29999923706055
0.0,85.5,0.0,0.0,0.0,36.099998474121094,0.0,5116.0,42.29999923706055
0.0,85.5,0.0,0.0,0.0,36.099998474121094,0.0,5117.0,42.29999923706055
0.0,85.5,0.0,0.0,0.0,36.099998474121094,0.0,5118.0,42.29999923706055
0.0,85.5,0.0,0.0,0.0,36.099998474121094,0.0,5119.0,42.29999923706055
0.0,85.5999984741211,0.0,0.0,0.0,36.20000076293945,0.0,5120.0,42.400001525878906
0.0,85.5999984741211,0.0,0.0,0.0,36.20000076293945,0.0,5121.0,42.400001525878906
0.0,85.5999984741211,0.0,0.0,0.0,36.20000076293945,0.0,5122.0,42.400001525878906
0.0,85.5999984741211,0.0,0.0,0.0,36.29999923706055,0.0,5134.0,42.599998474121094
0.0,85.5999984741211,0.0,0.0,0.0,36.29999923706055,0.0,5135.0,42.70000076293945
0.0,85.5999984741211,0.0,0.0,0.0,36.29999923706055,0.0,5136.0,42.70000076293945
0.0,85.5999984741211,0.0,0.0,0.0,36.29999923706055,0.0,5137.0,42.70000076293945
0.0,85.5999984741211,0.0,0.0,0.0,36.29999923706055,0.0,5138.0,42.70000076293945
0.0,85.5999984741211,0.0,0.0,0.0,36.29999923706055,0.0,5139.0,42.70000076293945
0.0,85.69999694824219,0.0,0.0,0.0,36.400001525878906,0.0,5140.0,42.79999923706055
0.0,85.69999694824219,0.0,0.0,0.0,36.400001525878906,0.0,5141.0,42.79999923706055
0.0,85.69999694824219,0.0,0.0,0.0,36.400001525878906,0.0,5142.0,42.79999923706055
0.0,85.69999694824219,0.0,0.0,0.0,36.400001525878906,0.0,5143.0,42.79999923706055
0.0,85.69999694824219,0.0,0.0,0.0,36.5,0.0,5155.0,43.099998474121094
0.0,85.69999694824219,0.0,0.0,0.0,36.5,0.0,5156.0,43.099998474121094
0.0,85.69999694824219,0.0,0.0,0.0,36.5,0.0,5157.0,43.099998474121094
0.0,85.69999694824219,0.0,0.0,0.0,36.5,0.0,5158.0,43.099998474121094
0.0,85.69999694824219,0.0,0.0,0.0,36.5,0.0,5159.0,43.099998474121094
0.0,85.80000305175781,0.0,0.0,0.0,36.599998474121094,0.0,5160.0,43.20000076293945
0.0,85.80000305175781,0.0,0.0,0.0,36.599998474121094,0.0,5161.0,43.20000076293945
0.0,85.80000305175781,0.0,0.0,0.0,36.599998474121094,0.0,5162.0,43.20000076293945
0.0,85.80000305175781,0.0,0.0,0.0,36.70000076293945,0.0,5175.0,43.5
0.0,85.80000305175781,0.0,0.0,0.0,36.70000076293945,0.0,5176.0,43.5
0.0,85.80000305175781,0.0,0.0,0.0,36.70000076293945,0.0,5177.0,43.5
0.0,85.80000305175781,0.0,0.0,0.0,36.70000076293945,0.0,5178.0,43.5
0.0,85.80000305175781,0.0,0.0,0.0,36.70000076293945,0.0,5179.0,43.5
0.0,85.9000015258789,0.0,0.0,0.0,36.79999923706055,0.0,5180.0,43.599998474121094
0.0,85.9000015258789,0.0,0.0,0.0,36.79999923706055,0.0,5181.0,43.599998474121094
0.0,85.9000015258789,0.0,0.0,0.0,36.79999923706055,0.0,5182.0,43.599998474121094
0.0,85.9000015258789,0.0,0.0,0.0,36.900001525878906,0.0,5194.0,43.79999923706055
0.0,85.9000015258789,0.0,0.0,0.0,36.900001525878906,0.0,5195.0,43.900001525878906
0.0,85.9000015258789,0.0,0.0,0.0,36.900001525878906,0.0,5196.0,43.900001525878906
0.0,85.9000015258789,0.0,0.0,0.0,36.900001525878906,0.0,5197.0,43.900001525878906
0.0,85.9000015258789,0.0,0.0,0.0,36.900001525878906,0.0,5198.0,43.900001525878906
0.0,85.9000015258789,0.0,0.0,0.0,36.900001525878906,0.0,5199.0,43.900001525878906
0.0,86.0,0.0,0.0,0.0,37.0,0.0,5200.0,44.0
0.0,86.0,0.0,0.0,0.0,37.0,0.0,5201.0,44.0
0.0,86.0,0.0,0.0,0.0,37.0,0.0,5202.0,44.0
0.0,86.0,0.0,0.0,0.0,37.0,0.0,5203.0,44.0
0.0,86.0,0.0,0.0,0.0,37.099998474121094,0.0,5216.0,44.29999923706055
0.0,86.0,0.0,0.0,0.0,37.099998474121094,0.0,5217.0,44.29999923706055
0.0,86.0,0.0,0.0,0.0,37.099998474121094,0.0,5218.0,44.29999923706055
0.0,86.0,0.0,0.0,0.0,37.099998474121094,0.0,5219.0,44.29999923706055
0.0,86.0999984741211,0.0,0.0,0.0,37.20000076293945,0.0,5220.0,44.400001525878906
0.0,86.0999984741211,0.0,0.0,0.0,37.20000076293945,0.0,5221.0,44.400001525878906
0.0,86.0999984741211,0.0,0.0,0.0,37.20000076293945,0.0,5222.0,44.400001525878906
0.0,86.0999984741211,0.0,0.0,0.0,37.20000076293945,0.0,5223.0,44.400001525878906
0.0,86.0999984741211,0.0,0.0,0.0,37.29999923706055,0.0,5235.0,44.70000076293945
0.0,86.0999984741211,0.0,0.0,0.0,37.29999923706055,0.0,5236.0,44.70000076293945
0.0,86.0999984741211,0.0,0.0,0.0,37.29999923706055,0.0,5237.0,44.70000076293945
0.0,86.0999984741211,0.0,0.0,0.0,37.29999923706055,0.0,5238.0,44.70000076293945
0.0,86.0999984741211,0.0,0.0,0.0,37.29999923706055,0.0,5239.0,44.70000076293945
0.0,86.19999694824219,0.0,0.0,0.0,37.400001525878906,0.0,5240.0,44.79999923706055
0.0,86.19999694824219,0.0,0.0,0.0,37.400001525878906,0.0,5241.0,44.79999923706055
0.0,86.19999694824219,0.0,0.0,0.0,37.400001525878906,0.0,5242.0,44.79999923706055
0.0,86.19999694824219,0.0,0.0,0.0,37.5,0.0,5254.0,45.0
0.0,86.19999694824219,0.0,0.0,0.0,37.5,0.0,5255.0,45.099998474121094
0.0,86.19999694824219,0.0,0.0,0.0,37.5,0.0,5256.0,45.099998474121094
0.0,86.19999694824219,0.0,0.0,0.0,37.5,0.0,5257.0,45.099998474121094
0.0,86.19999694824219,0.0,0.0,0.0,37.5,0.0,5258.0,45.099998474121094
0.0,86.19999694824219,0.0,0.0,0.0,37.5,0.0,5259.0,45.099998474121094
0.0,86.30000305175781,0.0,0.0,0.0,37.599998474121094,0.0,5260.0,45.20000076293945
0.0,86.30000305175781,0.0,0.0,0.0,37.599998474121094,0.0,5261.0,45.20000076293945
0.0,86.30000305175781,0.0,0.0,0.0,37.70000076293945,0.0,5274.0,45.400001525878906
0.0,86.30000305175781,0.0,0.0,0.0,37.70000076293945,0.0,5275.0,45.5
0.0,86.30000305175781,0.0,0.0,0.0,37.70000076293945,0.0,5276.0,45.5
0.0,86.30000305175781,0.0,0.0,0.0,37.70000076293945,0.0,5277.0,45.5
0.0,86.30000305175781,0.0,0.0,0.0,37.70000076293945,0.0,5278.0,45.5
0.0,86.30000305175781,0.0,0.0,0.0,37.70000076293945,0.0,5279.0,45.5
0.0,86.4000015258789,0.0,0.0,0.0,37.79999923706055,0.0,5280.0,45.599998474121094
0.0,86.4000015258789,0.0,0.0,0.0,37.79999923706055,0.0,5281.0,45.599998474121094
0.0,86.4000015258789,0.0,0.0,0.0,37.79999923706055,0.0,5282.0,45.599998474121094
0.0,86.4000015258789,0.0,0.0,0.0,37.79999923706055,0.0,5283.0,45.599998474121094
0.0,86.4000015258789,0.0,0.0,0.0,37.900001525878906,0.0,5295.0,45.900001525878906
0.0,86.4000015258789,0.0,0.0,0.0,37.900001525878906,0.0,5296.0,45.900001525878906
0.0,86.4000015258789,0.0,0.0,0.0,37.900001525878906,0.0,5297.0,45.900001525878906
0.0,86.4000015258789,0.0,0.0,0.0,37.900001525878906,0.0,5298.0,45.900001525878906
0.0,86.4000015258789,0.0,0.0,0.0,37.900001525878906,0.0,5299.0,45.900001525878906
0.0,86.5,0.0,0.0,0.0,38.0,0.0,5300.0,46.0
0.0,86.5,0.0,0.0,0.0,38.0,0.0,5301.0,46.0
0.0,86.5,0.0,0.0,0.0,38.0,0.0,5302.0,46.0
0.0,86.5,0.0,0.0,0.0,38.099998474121094,0.0,5315.0,46.29999923706055
0.0,86.5,0.0,0.0,0.0,38.099998474121094,0.0,5316.0,46.29999923706055
0.0,86.5,0.0,0.0,0.0,38.099998474121094,0.0,5317.0,46.29999923706055
0.0,86.5,0.0,0.0,0.0,38.099998474121094,0.0,5318.0,46.29999923706055
0.0,86.5,0.0,0.0,0.0,38.099998474121094,0.0,5319.0,46.29999923706055
0.0,86.5999984741211,0.0,0.0,0.0,38.20000076293945,0.0,5320.0,46.400001525878906
0.0,86.5999984741211,0.0,0.0,0.0,38.20000076293945,0.0,5321.0,46.400001525878906
0.0,86.5999984741211,0.0,0.0,0.0,38.20000076293945,0.0,5322.0,46.400001525878906
0.0,86.5999984741211,0.0,0.0,0.0,38.29999923706055,0.0,5334.0,46.599998474121094
0.0,86.5999984741211,0.0,0.0,0.0,38.29999923706055,0.0,5335.0,46.70000076293945
0.0,86.5999984741211,0.0,0.0,0.0,38.29999923706055,0.0,5336.0,46.70000076293945
0.0,86.5999984741211,0.0,0.0,0.0,38.29999923706055,0.0,5337.0,46.70000076293945
0.0,86.5999984741211,0.0,0.0,0.0,38.29999923706055,0.0,5338.0,46.70000076293945
0.0,86.5999984741211,0.0,0.0,0.0,38.29999923706055,0.0,5339.0,46.70000076293945
0.0,86.69999694824219,0.0,0.0,0.0,38.400001525878906,0.0,5340.0,46.79999923706055
0.0,86.69999694824219,0.0,0.0,0.0,38.400001525878906,0.0,5341.0,46.79999923706055
0.0,86.69999694824219,0.0,0.0,0.0,38.400001525878906,0.0,5342.0,46.79999923706055
0.0,86.69999694824219,0.0,0.0,0.0,38.400001525878906,0.0,5343.0,46.79999923706055
0.0,86.69999694824219,0.0,0.0,0.0,38.5,0.0,5355.0,47.099998474121094
0.0,86.69999694824219,0.0,0.0,0.0,38.5,0.0,5356.0,47.099998474121094
0.0,86.69999694824219,0.0,0.0,0.0,38.5,0.0,5357.0,47.099998474121094
0.0,86.69999694824219,0.0,0.0,0.0,38.5,0.0,5358.0,47.099998474121094
0.0,86.69999694824219,0.0,0.0,0.0,38.5,0.0,5359.0,47.099998474121094
0.0,86.80000305175781,0.0,0.0,0.0,38.599998474121094,0.0,5360.0,47.20000076293945
0.0,86.80000305175781,0.0,0.0,0.0,38.599998474121094,0.0,5361.0,47.20000076293945
0.0,86.80000305175781,0.0,0.0,0.0,38.599998474121094,0.0,5362.0,47.20000076293945
0.0,86.80000305175781,0.0,0.0,0.0,38.70000076293945,0.0,5375.0,47.5
0.0,86.80000305175781,0.0,0.0,0.0,38.70000076293945,0.0,5376.0,47.5
0.0,86.80000305175781,0.0,0.0,0.0,38.70000076293945,0.0,5377.0,47.5
0.0,86.80000305175781,0.0,0.0,0.0,38.70000076293945,0.0,5378.0,47.5
0.0,86.80000305175781,0.0,0.0,0.0,38.70000076293945,0.0,5379.0,47.5
0.0,86.9000015258789,0.0,0.0,0.0,38.79999923706055,0.0,5380.0,47.599998474121094
0.0,86.9000015258789,0.0,0.0,0.0,38.79999923706055,0.0,5381.0,47.599998474121094
0.0,86.9000015258789,0.0,0.0,0.0,38.79999923706055,0.0,5382.0,47.599998474121094
0.0,86.9000015258789,0.0,0.0,0.0,38.900001525878906,0.0,5394.0,47.79999923706055
0.0,86.9000015258789,0.0,0.0,0.0,38.900001525878906,0.0,5395.0,47.900001525878906
0.0,86.9000015258789,0.0,0.0,0.0,38.900001525878906,0.0,5396.0,47.900001525878906
0.0,86.9000015258789,0.0,0.0,0.0,38.900001525878906,0.0,5397.0,47.900001525878906
0.0,86.9000015258789,0.0,0.0,0.0,38.900001525878906,0.0,5398.0,47.900001525878906
